ID,Department,School
MAE14,Mechanical & Aerospace Engineering,School of Engineering and Applied Sciences
MAE19,Mechanical & Aerospace Engineering,School of Engineering and Applied Sciences
MAE19,Mechanical & Aerospace Engineering,School of Engineering and Applied Sciences
MAE23,Mechanical & Aerospace Engineering,School of Engineering and Applied Sciences
CIE24,"Civil, Structural & Environmental Engineering",School of Engineering and Applied Sciences
CEDI01,NYS Center for Engineering Design and Industrial Innovation,School of Engineering and Applied Sciences
CEDI01,NYS Center for Engineering Design and Industrial Innovation,School of Engineering and Applied Sciences
CEDI01,NYS Center for Engineering Design and Industrial Innovation,School of Engineering and Applied Sciences
CEDI01,NYS Center for Engineering Design and Industrial Innovation,School of Engineering and Applied Sciences
MAE13,Mechanical & Aerospace Engineering,School of Engineering and Applied Sciences
MAE13,Mechanical & Aerospace Engineering,School of Engineering and Applied Sciences
MAE13,Mechanical & Aerospace Engineering,School of Engineering and Applied Sciences
LAI08,Learning and Instruction,Graduate School of Education
LAI08,Learning and Instruction,Graduate School of Education
LAI10,Learning and Instruction,Graduate School of Education
CSE02,Computer Science and Engineering,School of Engineering and Applied Sciences
CSE04,Computer Science and Engineering,School of Engineering and Applied Sciences
CSE04,Computer Science and Engineering,School of Engineering and Applied Sciences
CSE04,Computer Science and Engineering,School of Engineering and Applied Sciences
CSE15,Computer Science and Engineering,School of Engineering and Applied Sciences
CSE15,Computer Science and Engineering,School of Engineering and Applied Sciences
EE17,Electrical Engineering,School of Engineering and Applied Sciences
GEO04,Geography,College of Arts and Sciences
GEO04,Geography,College of Arts and Sciences
GEO04,Geography,College of Arts and Sciences
GEO04,Geography,College of Arts and Sciences
CHE10,Chemistry,College of Arts and Sciences
CHE10,Chemistry,College of Arts and Sciences
LAI07,Learning and Instruction,Graduate School of Education
CHHB02,Community Health and Health Behavior,School of Public Health and Health Professions
EEH02,Epidemiology and Environmental Health,School of Public Health and Health Professions
EEH02,Epidemiology and Environmental Health,School of Public Health and Health Professions
EEH02,Epidemiology and Environmental Health,School of Public Health and Health Professions
BST05,Biostatistics,School of Public Health and Health Professions
BST05,Biostatistics,School of Public Health and Health Professions
PHS09,Pharmaceutical Sciences,School of Pharmacy and Pharmaceutical Sciences
ODS14,Oral Diagnostic Sciences,School of Dental Medicine
CSE02,Computer Science and Engineering,School of Engineering and Applied Sciences
CSE02,Computer Science and Engineering,School of Engineering and Applied Sciences
CSE15,Computer Science and Engineering,School of Engineering and Applied Sciences
EE18,Electrical Engineering,School of Engineering and Applied Sciences
MGS02,Management Science and Systems,School of Management
MGS02,Management Science and Systems,School of Management
JACOB,Jacobs Management Center ,School of Management
CSE39,Computer Science and Engineering,School of Engineering and Applied Sciences
PHI02,Philosophy,College of Arts and Sciences
MDC02,Medicine,School of Medicine and Biomedical Sciences
BCH02,Biochemistry,School of Medicine and Biomedical Sciences
BCH02,Biochemistry,School of Medicine and Biomedical Sciences
BCH08,Biochemistry,School of Medicine and Biomedical Sciences
MDC02,Medicine,School of Medicine and Biomedical Sciences
CSEP03,"Counseling, School and Educational Psychology",Graduate School of Education
CSEP03,"Counseling, School and Educational Psychology",Graduate School of Education
PSY03,Psychology,College of Arts and Sciences
MGS02,Management Science and Systems,School of Management
MGS02,Management Science and Systems,School of Management
CSE22,Computer Science and Engineering,School of Engineering and Applied Sciences
PHA02,Pharmacy,School of Pharmacy and Pharmaceutical Sciences
PHA02,Pharmacy,School of Pharmacy and Pharmaceutical Sciences
PHA02,Pharmacy,School of Pharmacy and Pharmaceutical Sciences
FMM03,Family Medicine,School of Medicine and Biomedical Sciences
FMM03,Family Medicine,School of Medicine and Biomedical Sciences
MDC21,Medicine,School of Medicine and Biomedical Sciences
PHS08,Pharmaceutical Sciences,School of Pharmacy and Pharmaceutical Sciences
GYN02,Gynecology & Obstetrics,School of Medicine and Biomedical Sciences
GYN02,Gynecology & Obstetrics,School of Medicine and Biomedical Sciences
PB10,Physiology & Biophysics,School of Medicine and Biomedical Sciences
EEH03,Epidemiology and Environmental Health,School of Public Health and Health Professions
EEH03,Epidemiology and Environmental Health,School of Public Health and Health Professions
EEH03,Epidemiology and Environmental Health,School of Public Health and Health Professions
EEH04,Epidemiology and Environmental Health,School of Public Health and Health Professions
EEH04,Epidemiology and Environmental Health,School of Public Health and Health Professions
EEH06,Epidemiology and Environmental Health,School of Public Health and Health Professions
MAE15,Mechanical & Aerospace Engineering,School of Engineering and Applied Sciences
MAE15,Mechanical & Aerospace Engineering,School of Engineering and Applied Sciences
NER04,Neurosurgery,School of Medicine and Biomedical Sciences
ODS12,Oral Diagnostic Sciences,School of Dental Medicine
MAE14,Mechanical & Aerospace Engineering,School of Engineering and Applied Sciences
PB06,Physiology & Biophysics,School of Medicine and Biomedical Sciences
PB06,Physiology & Biophysics,School of Medicine and Biomedical Sciences
PB15,Physiology & Biophysics,School of Medicine and Biomedical Sciences
EE14,Electrical Engineering,School of Engineering and Applied Sciences
CHD02,Center for Hearing & Deafness,College of Arts and Sciences
MDC16,Medicine,School of Medicine and Biomedical Sciences
MDC16,Medicine,School of Medicine and Biomedical Sciences
MDC18,Medicine,School of Medicine and Biomedical Sciences
DMS01,Media Study,College of Arts and Sciences
BCH02,Biochemistry,School of Medicine and Biomedical Sciences
BCH02,Biochemistry,School of Medicine and Biomedical Sciences
BCH02,Biochemistry,School of Medicine and Biomedical Sciences
BCH05,Biochemistry,School of Medicine and Biomedical Sciences
BCH05,Biochemistry,School of Medicine and Biomedical Sciences
BCH23,Biochemistry,School of Medicine and Biomedical Sciences
ART01,Art,College of Arts and Sciences
CHE05,Chemistry,College of Arts and Sciences
CHE05,Chemistry,College of Arts and Sciences
CHE10,Chemistry,College of Arts and Sciences
EEH06,Epidemiology and Environmental Health,School of Public Health and Health Professions
PHA02,Pharmacy,School of Pharmacy and Pharmaceutical Sciences
EE05,Electrical Engineering,School of Engineering and Applied Sciences
EE05,Electrical Engineering,School of Engineering and Applied Sciences
EE37,Electrical Engineering,School of Engineering and Applied Sciences
MDC33,Medicine,School of Medicine and Biomedical Sciences
MDC33,Medicine,School of Medicine and Biomedical Sciences
MDC16,Medicine,School of Medicine and Biomedical Sciences
BCH02,Biochemistry,School of Medicine and Biomedical Sciences
BCH02,Biochemistry,School of Medicine and Biomedical Sciences
PEI13,Pediatrics,School of Medicine and Biomedical Sciences
PHS20,Pharmaceutical Sciences,School of Pharmacy and Pharmaceutical Sciences
CE08,Chemical and Biological Engineering,School of Engineering and Applied Sciences
EEH06,Epidemiology and Environmental Health,School of Public Health and Health Professions
CSE09,Computer Science and Engineering,School of Engineering and Applied Sciences
RIA08,Research Institute on Addictions,Research Center and Institute
RIA08,Research Institute on Addictions,Research Center and Institute
RIA08,Research Institute on Addictions,Research Center and Institute
RIA08,Research Institute on Addictions,Research Center and Institute
RIA09,Research Institute on Addictions,Research Center and Institute
RIA09,Research Institute on Addictions,Research Center and Institute
RIA09,Research Institute on Addictions,Research Center and Institute
RIA16,Research Institute on Addictions,Research Center and Institute
RIA16,Research Institute on Addictions,Research Center and Institute
CSEP06,"Counseling, School and Educational Psychology",Graduate School of Education
RIA02,Research Institute on Addictions,Research Center and Institute
RIA02,Research Institute on Addictions,Research Center and Institute
RIA02,Research Institute on Addictions,Research Center and Institute
RIA02,Research Institute on Addictions,Research Center and Institute
RIA02,Research Institute on Addictions,Research Center and Institute
FMM03,Family Medicine,School of Medicine and Biomedical Sciences
FMM03,Family Medicine,School of Medicine and Biomedical Sciences
FMM03,Family Medicine,School of Medicine and Biomedical Sciences
FMM03,Family Medicine,School of Medicine and Biomedical Sciences
FMM04,Family Medicine,School of Medicine and Biomedical Sciences
FMM04,Family Medicine,School of Medicine and Biomedical Sciences
FMM04,Family Medicine,School of Medicine and Biomedical Sciences
MDC48,Medicine,School of Medicine and Biomedical Sciences
MDC48,Medicine,School of Medicine and Biomedical Sciences
RIA16,Research Institute on Addictions,Research Center and Institute
CSE09,Computer Science and Engineering,School of Engineering and Applied Sciences
NEU13,Neurology,School of Medicine and Biomedical Sciences
PEI53,Pediatrics,School of Medicine and Biomedical Sciences
CIE02,"Civil, Structural & Environmental Engineering",School of Engineering and Applied Sciences
CIE10,"Civil, Structural & Environmental Engineering",School of Engineering and Applied Sciences
EEH23,Epidemiology and Environmental Health,School of Public Health and Health Professions
MAE08,Mechanical & Aerospace Engineering,School of Engineering and Applied Sciences
PEI09,Pediatrics,School of Medicine and Biomedical Sciences
PEI09,Pediatrics,School of Medicine and Biomedical Sciences
PEI09,Pediatrics,School of Medicine and Biomedical Sciences
PEI09,Pediatrics,School of Medicine and Biomedical Sciences
PEI09,Pediatrics,School of Medicine and Biomedical Sciences
CSE09,Computer Science and Engineering,School of Engineering and Applied Sciences
CSE09,Computer Science and Engineering,School of Engineering and Applied Sciences
CSE09,Computer Science and Engineering,School of Engineering and Applied Sciences
CSE09,Computer Science and Engineering,School of Engineering and Applied Sciences
MAE12,Mechanical & Aerospace Engineering,School of Engineering and Applied Sciences
MAE12,Mechanical & Aerospace Engineering,School of Engineering and Applied Sciences
MAE12,Mechanical & Aerospace Engineering,School of Engineering and Applied Sciences
PAS03,Pathology and Anatomical Sciences,School of Medicine and Biomedical Sciences
PAS03,Pathology and Anatomical Sciences,School of Medicine and Biomedical Sciences
GYN04,Gynecology & Obstetrics,School of Medicine and Biomedical Sciences
IE20,Industrial and Systems Engineering,School of Engineering and Applied Sciences
IE04,Industrial and Systems Engineering,School of Engineering and Applied Sciences
